Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Year
84746,42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,2009-10-16,Parts per billion,14.666667,23.0,18,22,Parts per million,0.006875,0.015,0,13,Parts per billion,0.958333,2.0,15,3.0,Parts per million,0.1875,0.3,20,3.0,2009
43012,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2008-11-26,Parts per billion,1.217391,3.0,0,3,Parts per million,0.026792,0.031,9,26,Parts per billion,0.130435,1.0,2,1.0,Parts per million,0.304348,0.4,2,,2008
7856,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2002-02-03,Parts per billion,14.173913,29.0,20,27,Parts per million,0.012292,0.03,11,25,Parts per billion,2.227273,4.0,11,6.0,Parts per million,0.6,1.3,22,,2002
53491,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2006-04-27,Parts per billion,0.8,3.1,23,3,Parts per million,0.037458,0.049,10,42,Parts per billion,0.245455,0.7,23,0.0,Parts per million,0.2,0.2,0,,2006
109085,42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,2013-10-29,Parts per billion,21.205263,32.4,17,30,Parts per million,0.005,0.009,14,8,Parts per billion,0.213043,0.5,7,0.0,Parts per million,0.2625,0.5,0,6.0,2013
93677,37,183,14,3801 SPRING FOREST RD.,North Carolina,Wake,Raleigh,2014-02-20,Parts per billion,5.473913,21.9,18,20,Parts per million,0.034583,0.041,9,38,Parts per billion,0.328571,0.6,17,,Parts per million,0.244391,0.498,18,,2014
73459,42,11,9,UGI CO MONGANTOWN RD AND PROSPECT ST,Pennsylvania,Berks,Reading,2001-08-03,Parts per billion,13.318182,28.0,5,26,Parts per million,0.044458,0.074,13,97,Parts per billion,6.857143,14.0,0,20.0,Parts per million,0.466667,0.7,22,,2001
85170,48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,2003-01-22,Parts per billion,9.708333,26.0,0,25,Parts per million,0.010792,0.017,20,14,Parts per billion,4.0,10.0,22,14.0,Parts per million,1.458333,1.8,0,,2003
6947,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2003-12-23,Parts per billion,9.086957,15.0,8,14,Parts per million,0.013083,0.019,10,16,Parts per billion,0.954545,1.0,0,1.0,Parts per million,0.266667,0.3,0,3.0,2003
73884,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2008-06-05,Parts per billion,13.5,24.0,21,23,Parts per million,0.032208,0.037,11,31,Parts per billion,1.279167,6.1,20,9.0,Parts per million,0.4,0.5,0,6.0,2008
110272,51,59,1005,6507 COLUMBIA PIKE,Virginia,Fairfax,Annandale,2007-10-08,Parts per billion,11.208333,26.0,6,25,Parts per million,0.041542,0.059,11,50,Parts per billion,4.65,7.0,14,,Parts per million,0.3625,0.5,4,,2007
35190,6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,2009-12-22,Parts per billion,0.304348,1.0,17,1,Parts per million,0.038333,0.04,0,34,Parts per billion,1.0,1.0,5,,Parts per million,0.108696,0.2,0,,2009
80183,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2005-06-04,Parts per billion,7.666667,17.0,0,16,Parts per million,0.028792,0.041,11,35,Parts per billion,0.086957,1.0,0,1.0,Parts per million,0.35,0.4,0,,2005
62449,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2007-05-12,Parts per billion,20.083333,45.0,23,42,Parts per million,0.0325,0.051,9,43,Parts per billion,1.583333,8.0,7,11.0,Parts per million,0.30375,0.41,23,,2007
6838,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2015-03-21,Parts per billion,11.4375,23.5,4,22,Parts per million,0.01875,0.025,10,23,Parts per billion,0.85,1.1,20,,Parts per million,0.146125,0.203,19,,2015
62229,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2014-04-23,Parts per billion,7.541667,30.0,1,28,Parts per million,0.0365,0.049,11,45,Parts per billion,0.1875,0.6,20,,Parts per million,0.15,0.3,0,,2014
19258,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2001-06-24,Parts per billion,5.26087,9.0,5,8,Parts per million,0.034208,0.04,9,34,Parts per billion,0.73913,2.0,7,3.0,Parts per million,0.16087,0.2,5,,2001
28211,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2013-02-26,Parts per billion,32.770588,46.9,21,43,Parts per million,0.008857,0.029,12,27,Parts per billion,0.452941,1.9,7,1.0,Parts per million,0.407143,0.5,7,6.0,2013
101819,42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2012-05-01,Parts per billion,7.913043,16.0,5,15,Parts per million,0.028042,0.048,10,41,Parts per billion,1.942857,2.0,2,,Parts per million,0.775,0.9,6,10.0,2012
29155,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2013-12-15,Parts per billion,31.854545,45.6,17,42,Parts per million,0.011333,0.027,9,25,Parts per billion,0.885714,0.9,2,,Parts per million,0.5625,0.8,8,9.0,2013
50185,9,3,1003,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,2008-08-01,Parts per billion,9.416667,22.0,21,21,Parts per million,0.022667,0.043,9,36,Parts per billion,0.25,0.7,8,,Parts per million,0.629167,0.9,22,,2008
18559,6,23,1004,717 SOUTH AVENUE,California,Humboldt,Eureka,2010-06-28,Parts per billion,0.708333,2.0,7,2,Parts per million,0.017455,0.024,21,20,Parts per billion,0.0,0.0,2,,Parts per million,0.154167,0.2,11,2.0,2010
110417,42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,2014-04-19,Parts per billion,9.666667,29.0,2,27,Parts per million,0.032792,0.052,10,48,Parts per billion,1.6875,3.3,8,,Parts per million,0.15,0.3,0,,2014
32166,6,73,1010,"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",California,San Diego,San Diego,2009-11-24,Parts per billion,36.173913,56.0,9,53,Parts per million,0.011375,0.03,10,25,Parts per billion,1.434783,3.0,9,4.0,Parts per million,1.273913,2.5,20,,2009
47834,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2004-06-20,Parts per billion,11.47619,23.0,19,22,Parts per million,0.031792,0.057,10,48,Parts per billion,0.1625,1.0,8,,Parts per million,0.695833,0.8,17,9.0,2004
3033,4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,2001-08-02,Parts per billion,9.708333,18.0,10,17,Parts per million,0.038,0.064,11,64,Parts per billion,0.0,0.0,2,,Parts per million,0.183333,0.3,9,3.0,2001
27846,6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,2002-07-13,Parts per billion,7.956522,14.0,7,13,Parts per million,0.03125,0.038,8,32,Parts per billion,3.0,3.0,0,4.0,Parts per million,0.508696,0.7,7,,2002
10075,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2008-06-20,Parts per billion,7.913043,16.0,22,15,Parts per million,0.0385,0.063,11,61,Parts per billion,1.272727,3.0,22,4.0,Parts per million,0.125,0.2,1,2.0,2008
78424,40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,2010-01-27,Parts per billion,12.875,19.0,17,18,Parts per million,0.023083,0.03,12,25,Parts per billion,1.066667,2.1,14,3.0,Parts per million,0.4625,1.1,1,13.0,2010
77406,42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,2005-06-12,Parts per billion,6.291667,17.0,23,16,Parts per million,0.02325,0.048,10,41,Parts per billion,7.1875,19.0,14,,Parts per million,0.0,0.0,0,0.0,2005
79652,25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2014-04-18,Parts per billion,16.333333,33.0,6,31,Parts per million,0.026292,0.034,11,31,Parts per billion,0.358333,0.9,6,0.0,Parts per million,0.233333,0.3,7,3.0,2014
39161,8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2000-08-02,Parts per billion,19.0,47.0,8,44,Parts per million,0.035667,0.05,11,42,Parts per billion,1.542857,5.0,11,,Parts per million,0.454167,0.6,9,7.0,2000
81938,35,1,23,4700A SAN MATEO NE,New Mexico,Bernalillo,Albuquerque,2012-12-23,Parts per billion,24.2875,38.6,18,36,Parts per million,0.014458,0.03,10,25,Parts per billion,1.5,2.7,8,,Parts per million,0.501708,1.055,0,,2012
118949,80,2,12,"UABC, CALZADA BENITO JUAREZ, MEXICALI",Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,2008-07-03,Parts per billion,6.530435,14.5,21,13,Parts per million,0.014375,0.032,9,27,Parts per billion,2.157143,2.9,14,,Parts per million,0.078261,0.3,0,,2008
5739,4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-06-15,Parts per billion,5.868182,25.2,23,24,Parts per million,0.040167,0.057,10,58,Parts per billion,0.142857,0.3,8,,Parts per million,0.1875,0.2,0,2.0,2015
128548,80,2,3,"13891 CAJEME, LA MESA",Country Of Mexico,BAJA CALIFORNIA NORTE,Tijuana,2011-05-08,Parts per billion,5.526087,9.0,20,8,Parts per million,0.029417,0.034,0,29,Parts per billion,0.352381,0.9,0,0.0,Parts per million,0.138261,0.25,16,,2011
43649,17,31,63,321 S. FRANKLIN,Illinois,Cook,Chicago,2000-09-29,Parts per billion,40.291667,48.0,19,45,Parts per million,0.003375,0.006,9,5,Parts per billion,9.4,24.3,11,,Parts per million,0.683333,0.8,0,9.0,2000
36460,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2000-09-22,Parts per billion,9.913043,18.0,19,17,Parts per million,0.017,0.025,10,21,Parts per billion,1.136364,2.0,5,3.0,Parts per million,0.395652,0.6,19,,2000
36346,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2006-04-30,Parts per billion,0.869565,2.0,23,2,Parts per million,0.033542,0.036,11,31,Parts per billion,0.0,0.0,5,,Parts per million,0.091667,0.1,0,1.0,2006
58721,13,89,2,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,2013-06-21,Parts per billion,6.925,17.0,1,16,Parts per million,0.02575,0.047,10,44,Parts per billion,0.141667,0.4,10,0.0,Parts per million,0.266667,0.4,6,5.0,2013
130193,56,13,6001,"90 GAS HILL ROAD, RIVERTON, WY",Wyoming,Fremont,Riverton,2014-10-05,Parts per billion,1.666667,6.0,20,6,Parts per million,0.019625,0.034,9,31,Parts per billion,0.85,1.0,5,,Parts per million,0.0,0.0,0,,2014
89879,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2013-08-25,Parts per billion,5.25,13.0,23,12,Parts per million,0.023042,0.042,10,39,Parts per billion,0.183333,0.6,0,0.0,Parts per million,0.333333,0.4,0,5.0,2013
73195,36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,2009-10-16,Parts per billion,5.636364,10.0,17,9,Parts per million,0.018167,0.022,0,19,Parts per billion,1.590909,2.0,0,3.0,Parts per million,0.1,0.1,0,,2009
49883,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2007-12-16,Parts per billion,10.0,25.0,10,24,Parts per million,0.026,0.04,21,34,Parts per billion,3.7375,6.3,17,,Parts per million,1.133333,1.3,10,,2007
60692,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2009-01-14,Parts per billion,1.645833,3.9,4,3,Parts per million,0.030125,0.033,11,28,Parts per billion,0.6875,1.1,21,1.0,Parts per million,0.191667,0.2,0,2.0,2009
73688,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2014-08-20,Parts per billion,1.158824,1.9,5,1,Parts per million,0.021,0.03,8,28,Parts per billion,0.15,0.3,17,,Parts per million,0.2,0.2,6,2.0,2014
29,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2003-01-08,Parts per billion,30.458333,45.0,5,42,Parts per million,0.003708,0.009,8,8,Parts per billion,2.0,5.0,4,7.0,Parts per million,0.975,1.3,23,15.0,2003
38044,6,73,1018,10537 FLOYD SMITH DRIVE,California,San Diego,El Cajon,2014-08-30,Parts per billion,8.761905,16.0,21,15,Parts per million,0.038211,0.061,10,71,Parts per billion,0.033333,0.1,14,,Parts per million,0.312238,0.415,21,,2014
108587,44,7,1010,"FRANCIS SCHOOL, 64 BOURNE AVE",Rhode Island,Providence,East Providence,2012-11-05,Parts per billion,5.92381,14.5,23,13,Parts per million,0.02575,0.032,7,27,Parts per billion,0.414286,1.1,23,,Parts per million,0.2,0.2,0,2.0,2012
107021,48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,2007-04-23,Parts per billion,3.666667,5.0,6,5,Parts per million,0.033667,0.037,12,31,Parts per billion,1.0,1.0,2,,Parts per million,0.3,0.3,0,3.0,2007
37393,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2012-06-12,Parts per billion,0.0,0.0,0,0,Parts per million,0.027542,0.035,0,30,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.045833,0.2,16,2.0,2012
84311,45,19,46,390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],South Carolina,Charleston,Not in a city,2006-12-01,Parts per billion,1.125,4.0,22,4,Parts per million,0.027875,0.034,10,29,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.091667,0.1,0,,2006
38847,6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2013-04-11,Parts per billion,1.086957,4.0,5,4,Parts per million,0.037875,0.044,10,41,Parts per billion,1.0,1.0,5,,Parts per million,0.1,0.1,0,1.0,2013
94422,40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,2012-05-08,Parts per billion,9.791667,31.1,21,29,Parts per million,0.027417,0.049,11,42,Parts per billion,0.975,5.1,11,7.0,Parts per million,0.25375,0.71,21,,2012
19661,6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,2011-04-08,Parts per billion,3.142857,5.0,16,5,Parts per million,0.04375,0.047,5,40,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.47,0.5,0,6.0,2011
28029,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2013-01-11,Parts per billion,12.713636,35.5,8,33,Parts per million,0.0235,0.037,10,34,Parts per billion,0.1,0.4,8,,Parts per million,0.275,0.6,9,7.0,2013
25672,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2008-04-15,Parts per billion,11.478261,21.0,0,20,Parts per million,0.037417,0.055,10,47,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.356522,0.5,5,,2008
49004,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2007-05-03,Parts per billion,15.208333,31.0,23,29,Parts per million,0.025,0.039,12,33,Parts per billion,4.583333,11.0,6,16.0,Parts per million,1.1125,1.2,0,14.0,2007
39702,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2015-03-26,Parts per billion,11.108696,21.8,23,20,Parts per million,0.020167,0.044,11,41,Parts per billion,0.840909,2.6,9,3.0,Parts per million,0.5,1.3,6,,2015
97086,40,109,1037,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,2011-04-13,Parts per billion,5.208333,9.0,8,8,Parts per million,0.065667,0.081,12,114,Parts per billion,0.85,1.0,8,,Parts per million,0.420833,0.5,14,,2011
70671,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2012-12-03,Parts per billion,1.9375,3.1,17,3,Parts per million,0.017792,0.024,0,20,Parts per billion,-0.116667,0.0,12,0.0,Parts per million,0.2,0.2,0,2.0,2012
116104,48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,2015-11-15,Parts per billion,10.404545,27.4,0,25,Parts per million,0.029875,0.041,12,38,Parts per billion,0.304167,3.3,11,4.0,Parts per million,0.253478,0.601,0,,2015
